date,time,logtype,page,ip,user,sessionid,executetime
2020/03/05,16:37:11,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,8
2020/03/05,16:37:11,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,9
2020/03/05,16:37:15,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:31:08,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,14
2020/03/05,17:31:12,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,2
2020/03/05,17:33:16,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,14
2020/03/05,17:33:20,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:34:00,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:34:09,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:37:26,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,8
2020/03/05,17:37:30,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:37:53,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:37:53,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:37:56,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:37:57,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:38:19,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:39:00,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+10.50.101.181,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:52:32,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,10
2020/03/05,17:52:36,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:54:31,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,9
2020/03/05,17:54:34,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:54:36,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,17:54:36,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,17:55:54,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,10
2020/03/05,17:55:57,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,2
2020/03/05,17:57:58,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,7
2020/03/05,17:58:01,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,18:00:41,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,4
2020/03/05,18:00:44,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,2
2020/03/05,18:01:57,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,5
2020/03/05,18:02:00,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,18:04:39,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,4
2020/03/05,18:04:42,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,18:06:13,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,8
2020/03/05,18:06:17,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,18:07:49,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,6
2020/03/05,18:07:52,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,18:09:39,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,7
2020/03/05,18:09:42,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
2020/03/05,18:11:26,info,/Demo1/EXP,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,0
2020/03/05,18:11:32,info,/Demo1/Home/Menu,+IP+#1:+fe80::7dc7:ca6f:e616:914b%18+IP+#2:+fe80::d975:229a:2561:1eef%20+IP+#3:+10.50.101.181+IP+#4:+172.20.10.7,No+Session+User+IP:::1,er3bmmly3zwf5yieyz4oqj0j,1
